FK_municipio,df_ref,FK_instr_gestao,ini_vigencia,fim_vigencia,doc_anexado
127,2021-01-01,2,2021-01-03,2021-03-25,False
127,2021-01-01,3,2021-01-07,2021-04-04,False
127,2021-01-01,4,2021-01-07,2021-04-16,False
127,2021-01-01,5,2021-01-06,2021-04-25,False
127,2020-07-01,0,2020-07-04,2020-10-04,False
127,2020-07-01,1,2020-07-06,2020-10-23,False
127,2020-07-01,2,2020-07-05,2020-10-10,False
127,2020-07-01,3,2020-07-04,2020-09-23,False
127,2020-07-01,4,2020-07-02,2020-10-04,False
127,2020-01-01,0,2020-01-04,2020-04-11,True
127,2020-01-01,1,2020-01-04,2020-03-27,False
127,2020-01-01,2,2020-01-02,2020-04-01,False
127,2020-01-01,3,2020-01-03,2020-04-06,False
127,2020-01-01,4,2020-01-05,2020-04-15,True
127,2020-01-01,5,2020-01-05,2020-04-09,False
128,2021-01-01,0,2021-01-04,2021-03-26,False
128,2020-07-01,0,2020-07-05,2020-10-04,False
128,2020-07-01,1,2020-07-07,2020-10-02,False
128,2020-07-01,2,2020-07-06,2020-10-22,False
128,2020-07-01,3,2020-07-03,2020-10-08,False
128,2020-07-01,4,2020-07-06,2020-10-17,False
128,2020-07-01,5,2020-07-03,2020-10-08,False
128,2020-01-01,0,2020-01-05,2020-03-29,True
129,2021-07-01,0,2021-07-07,2021-10-08,True
129,2021-01-01,0,2021-01-04,2021-04-10,False
129,2021-01-01,1,2021-01-02,2021-03-31,False
130,2020-07-01,0,2020-07-02,2020-09-25,False
130,2020-07-01,1,2020-07-02,2020-09-23,False
130,2020-07-01,2,2020-07-03,2020-10-03,False
130,2020-01-01,0,2020-01-05,2020-04-23,False
130,2020-01-01,1,2020-01-02,2020-03-28,False
130,2020-01-01,2,2020-01-04,2020-04-03,False
130,2020-01-01,3,2020-01-03,2020-04-16,False
130,2020-01-01,4,2020-01-02,2020-03-25,False
131,2021-07-01,0,2021-07-05,2021-10-09,True
131,2021-07-01,1,2021-07-06,2021-10-24,False
131,2021-07-01,2,2021-07-07,2021-09-30,False
131,2021-07-01,3,2021-07-05,2021-09-26,False
131,2021-07-01,4,2021-07-05,2021-10-19,False
131,2021-07-01,5,2021-07-02,2021-10-01,True
131,2021-01-01,0,2021-01-05,2021-04-12,False
131,2020-07-01,0,2020-07-04,2020-10-02,False
131,2020-07-01,1,2020-07-03,2020-09-22,False
131,2020-07-01,2,2020-07-03,2020-10-20,False
131,2020-01-01,0,2020-01-04,2020-04-07,True
131,2020-01-01,1,2020-01-02,2020-04-13,False
131,2020-01-01,2,2020-01-07,2020-04-10,False
132,2021-07-01,0,2021-07-06,2021-10-04,False
132,2020-07-01,0,2020-07-05,2020-10-05,False
132,2020-07-01,1,2020-07-06,2020-09-25,True
132,2020-07-01,2,2020-07-04,2020-10-02,True
132,2020-01-01,0,2020-01-06,2020-04-23,True
132,2020-01-01,1,2020-01-05,2020-04-13,True
132,2020-01-01,2,2020-01-05,2020-04-22,False
132,2020-01-01,3,2020-01-03,2020-04-09,False
132,2020-01-01,4,2020-01-07,2020-04-14,True
132,2020-01-01,5,2020-01-03,2020-04-11,False
133,2021-07-01,0,2021-07-06,2021-10-20,False
133,2021-07-01,1,2021-07-05,2021-10-08,True
133,2021-07-01,2,2021-07-05,2021-10-02,False
133,2021-01-01,0,2021-01-05,2021-04-17,False
133,2021-01-01,1,2021-01-05,2021-04-13,True
133,2020-07-01,0,2020-07-03,2020-10-11,False
133,2020-01-01,0,2020-01-05,2020-04-24,False
133,2020-01-01,1,2020-01-05,2020-04-21,True
133,2020-01-01,2,2020-01-04,2020-03-29,True
133,2020-01-01,3,2020-01-02,2020-04-10,True
134,2021-07-01,0,2021-07-02,2021-09-20,False
134,2021-07-01,1,2021-07-03,2021-10-07,True
134,2021-07-01,2,2021-07-05,2021-10-08,False
134,2021-01-01,0,2021-01-03,2021-04-21,False
134,2020-07-01,0,2020-07-05,2020-10-19,False
135,2021-07-01,0,2021-07-02,2021-10-16,False
135,2021-07-01,1,2021-07-05,2021-10-23,False
135,2021-01-01,0,2021-01-02,2021-03-31,True
135,2020-07-01,0,2020-07-02,2020-09-27,False
135,2020-01-01,0,2020-01-03,2020-03-29,False
135,2020-01-01,1,2020-01-05,2020-03-26,False
135,2020-01-01,2,2020-01-04,2020-04-08,False
135,2020-01-01,3,2020-01-03,2020-03-30,False
136,2021-07-01,0,2021-07-03,2021-10-08,False
136,2021-07-01,1,2021-07-06,2021-10-14,True
136,2020-01-01,0,2020-01-04,2020-03-25,True
136,2020-01-01,1,2020-01-07,2020-04-20,False
136,2020-01-01,2,2020-01-06,2020-04-16,False
136,2020-01-01,3,2020-01-07,2020-04-01,False
136,2020-01-01,4,2020-01-05,2020-04-10,False
136,2020-01-01,5,2020-01-07,2020-04-22,False
137,2021-07-01,0,2021-07-07,2021-09-29,True
137,2021-01-01,0,2021-01-07,2021-03-31,False
137,2021-01-01,1,2021-01-07,2021-04-14,False
137,2021-01-01,2,2021-01-04,2021-04-07,False
137,2021-01-01,3,2021-01-03,2021-03-26,False
137,2020-07-01,0,2020-07-06,2020-10-10,False
137,2020-07-01,1,2020-07-04,2020-10-22,False
137,2020-07-01,2,2020-07-06,2020-10-18,False
137,2020-07-01,3,2020-07-02,2020-10-17,False
138,2021-07-01,0,2021-07-05,2021-10-08,False
138,2021-07-01,1,2021-07-05,2021-10-20,False
138,2021-07-01,2,2021-07-03,2021-09-22,True
138,2021-01-01,0,2021-01-06,2021-04-12,True
138,2021-01-01,1,2021-01-05,2021-04-05,False
138,2021-01-01,2,2021-01-04,2021-04-24,False
139,2021-07-01,0,2021-07-03,2021-09-25,True
139,2021-07-01,1,2021-07-06,2021-10-22,True
139,2021-07-01,2,2021-07-05,2021-10-15,False
139,2021-07-01,3,2021-07-07,2021-10-25,False
139,2021-07-01,4,2021-07-04,2021-10-16,True
139,2021-01-01,0,2021-01-07,2021-04-15,False
139,2021-01-01,1,2021-01-07,2021-04-14,False
139,2021-01-01,2,2021-01-06,2021-04-07,False
139,2021-01-01,3,2021-01-03,2021-04-07,False
139,2021-01-01,4,2021-01-06,2021-04-26,False
139,2021-01-01,5,2021-01-07,2021-04-10,False
139,2020-07-01,0,2020-07-04,2020-10-17,False
139,2020-07-01,1,2020-07-02,2020-10-19,False
139,2020-01-01,0,2020-01-02,2020-03-30,False
139,2020-01-01,1,2020-01-06,2020-03-27,False
139,2020-01-01,2,2020-01-02,2020-04-21,True
139,2020-01-01,3,2020-01-07,2020-03-30,False
139,2020-01-01,4,2020-01-06,2020-04-09,False
140,2021-07-01,0,2021-07-07,2021-10-19,False
140,2021-07-01,1,2021-07-04,2021-10-19,False
140,2021-07-01,2,2021-07-04,2021-09-30,False
140,2021-07-01,3,2021-07-02,2021-10-13,False
140,2021-07-01,4,2021-07-07,2021-09-28,False
140,2021-07-01,5,2021-07-04,2021-10-16,True
140,2021-01-01,0,2021-01-02,2021-03-23,False
140,2021-01-01,1,2021-01-06,2021-04-23,False
140,2021-01-01,2,2021-01-06,2021-04-20,True
140,2021-01-01,3,2021-01-07,2021-04-02,True
140,2021-01-01,4,2021-01-07,2021-04-01,True
140,2021-01-01,5,2021-01-07,2021-04-16,False
140,2020-07-01,0,2020-07-05,2020-10-16,True
140,2020-07-01,1,2020-07-07,2020-10-08,False
140,2020-07-01,2,2020-07-04,2020-10-09,False
140,2020-07-01,3,2020-07-03,2020-10-03,False
140,2020-07-01,4,2020-07-07,2020-10-12,True
140,2020-01-01,0,2020-01-02,2020-03-24,True
140,2020-01-01,1,2020-01-04,2020-04-18,False
141,2021-07-01,0,2021-07-05,2021-09-27,False
141,2021-01-01,0,2021-01-02,2021-04-22,False
141,2020-07-01,0,2020-07-02,2020-10-01,False
141,2020-07-01,1,2020-07-06,2020-10-23,False
141,2020-07-01,2,2020-07-04,2020-10-12,False
141,2020-07-01,3,2020-07-04,2020-10-19,False
141,2020-07-01,4,2020-07-03,2020-10-11,False
141,2020-07-01,5,2020-07-06,2020-10-06,True
141,2020-01-01,0,2020-01-06,2020-04-11,False
141,2020-01-01,1,2020-01-05,2020-04-10,True
142,2021-07-01,0,2021-07-05,2021-10-16,True
142,2021-07-01,1,2021-07-03,2021-10-11,True
142,2021-07-01,2,2021-07-03,2021-10-12,True
142,2021-07-01,3,2021-07-06,2021-10-09,True
142,2021-01-01,0,2021-01-03,2021-04-14,False
142,2021-01-01,1,2021-01-04,2021-04-13,False
142,2021-01-01,2,2021-01-05,2021-03-27,False
142,2020-07-01,0,2020-07-04,2020-10-05,False
142,2020-01-01,0,2020-01-07,2020-04-26,True
142,2020-01-01,1,2020-01-07,2020-04-02,False
142,2020-01-01,2,2020-01-07,2020-04-14,False
142,2020-01-01,3,2020-01-07,2020-04-11,False
143,2021-01-01,0,2021-01-07,2021-04-25,False
143,2021-01-01,1,2021-01-04,2021-04-19,True
143,2021-01-01,2,2021-01-02,2021-04-12,False
143,2021-01-01,3,2021-01-02,2021-04-16,False
143,2021-01-01,4,2021-01-06,2021-04-20,True
143,2020-07-01,0,2020-07-04,2020-09-27,True
143,2020-07-01,1,2020-07-06,2020-09-24,False
143,2020-07-01,2,2020-07-02,2020-09-28,False
143,2020-07-01,3,2020-07-06,2020-10-04,False
143,2020-01-01,0,2020-01-02,2020-04-19,False
143,2020-01-01,1,2020-01-04,2020-04-16,False
143,2020-01-01,2,2020-01-04,2020-04-01,False
143,2020-01-01,3,2020-01-04,2020-04-11,False
144,2021-07-01,0,2021-07-07,2021-10-09,False
144,2021-07-01,1,2021-07-03,2021-10-05,False
144,2021-01-01,0,2021-01-03,2021-04-20,False
144,2021-01-01,1,2021-01-03,2021-04-23,False
144,2021-01-01,2,2021-01-04,2021-04-24,False
144,2021-01-01,3,2021-01-07,2021-04-14,False
144,2021-01-01,4,2021-01-05,2021-04-25,True
144,2021-01-01,5,2021-01-07,2021-04-25,False
144,2020-07-01,0,2020-07-05,2020-09-24,True
144,2020-07-01,1,2020-07-05,2020-09-23,False
144,2020-07-01,2,2020-07-04,2020-09-26,False
144,2020-07-01,3,2020-07-06,2020-10-08,False
144,2020-07-01,4,2020-07-02,2020-10-18,False
144,2020-07-01,5,2020-07-04,2020-10-09,False
144,2020-01-01,0,2020-01-06,2020-04-01,False
144,2020-01-01,1,2020-01-07,2020-04-17,True
144,2020-01-01,2,2020-01-04,2020-04-06,False
144,2020-01-01,3,2020-01-05,2020-04-16,True
144,2020-01-01,4,2020-01-06,2020-03-29,True
144,2020-01-01,5,2020-01-04,2020-03-25,False
145,2021-07-01,0,2021-07-07,2021-10-25,False
145,2021-07-01,1,2021-07-04,2021-10-09,False
145,2021-07-01,2,2021-07-04,2021-10-03,True
145,2021-07-01,3,2021-07-02,2021-10-03,False
145,2021-07-01,4,2021-07-02,2021-10-16,False
145,2021-01-01,0,2021-01-02,2021-04-03,False
145,2020-07-01,0,2020-07-05,2020-10-06,True
145,2020-07-01,1,2020-07-04,2020-10-04,False
145,2020-07-01,2,2020-07-06,2020-10-02,False
145,2020-01-01,0,2020-01-03,2020-04-13,True
145,2020-01-01,1,2020-01-05,2020-04-13,True
145,2020-01-01,2,2020-01-05,2020-04-12,True
145,2020-01-01,3,2020-01-07,2020-04-13,False
145,2020-01-01,4,2020-01-07,2020-04-26,False
146,2021-07-01,0,2021-07-06,2021-09-30,False
146,2021-07-01,1,2021-07-02,2021-10-08,True
146,2021-01-01,0,2021-01-06,2021-04-19,True
146,2021-01-01,1,2021-01-05,2021-04-08,False
146,2021-01-01,2,2021-01-07,2021-04-21,True
146,2021-01-01,3,2021-01-05,2021-04-11,True
146,2021-01-01,4,2021-01-02,2021-04-12,False
146,2021-01-01,5,2021-01-07,2021-04-21,False
146,2020-07-01,0,2020-07-03,2020-10-12,False
146,2020-07-01,1,2020-07-02,2020-10-11,False
146,2020-01-01,0,2020-01-06,2020-04-21,True
147,2021-07-01,0,2021-07-02,2021-10-17,False
147,2021-07-01,1,2021-07-07,2021-10-07,False
147,2021-01-01,0,2021-01-04,2021-04-18,False
147,2020-07-01,0,2020-07-07,2020-10-05,False
147,2020-07-01,1,2020-07-05,2020-10-17,False
147,2020-07-01,2,2020-07-04,2020-10-06,False
147,2020-07-01,3,2020-07-05,2020-09-30,True
147,2020-07-01,4,2020-07-02,2020-10-13,False
147,2020-01-01,0,2020-01-04,2020-04-04,False
148,2021-07-01,0,2021-07-07,2021-10-10,False
148,2021-07-01,1,2021-07-04,2021-10-17,False
148,2021-07-01,2,2021-07-02,2021-09-21,True
148,2021-07-01,3,2021-07-02,2021-10-05,True
148,2021-07-01,4,2021-07-02,2021-10-11,False
148,2021-01-01,0,2021-01-02,2021-03-29,False
148,2021-01-01,1,2021-01-04,2021-04-07,False
148,2021-01-01,2,2021-01-05,2021-04-17,False
148,2021-01-01,3,2021-01-07,2021-04-04,True
148,2021-01-01,4,2021-01-04,2021-04-10,False
148,2021-01-01,5,2021-01-07,2021-04-13,False
148,2020-07-01,0,2020-07-06,2020-10-19,False
148,2020-07-01,1,2020-07-06,2020-10-18,True
148,2020-01-01,0,2020-01-06,2020-03-31,False
148,2020-01-01,1,2020-01-07,2020-03-27,True
149,2021-07-01,0,2021-07-04,2021-09-23,False
149,2021-07-01,1,2021-07-07,2021-10-22,False
149,2021-01-01,0,2021-01-05,2021-04-04,False
149,2021-01-01,1,2021-01-06,2021-04-20,False
149,2021-01-01,2,2021-01-06,2021-03-27,False
149,2021-01-01,3,2021-01-04,2021-04-04,True
149,2021-01-01,4,2021-01-04,2021-04-05,False
149,2021-01-01,5,2021-01-03,2021-04-17,False
149,2020-01-01,0,2020-01-03,2020-04-20,False
150,2021-07-01,0,2021-07-02,2021-09-23,False
150,2021-07-01,1,2021-07-04,2021-10-05,False
150,2021-07-01,2,2021-07-04,2021-10-07,True
150,2021-07-01,3,2021-07-06,2021-10-08,False
150,2021-07-01,4,2021-07-04,2021-10-08,True
150,2021-01-01,0,2021-01-03,2021-04-14,True
150,2021-01-01,1,2021-01-07,2021-04-12,False
150,2021-01-01,2,2021-01-02,2021-03-25,True
150,2021-01-01,3,2021-01-05,2021-04-20,True
150,2020-07-01,0,2020-07-07,2020-10-03,True
150,2020-07-01,1,2020-07-04,2020-09-28,True
150,2020-07-01,2,2020-07-04,2020-10-14,False
150,2020-07-01,3,2020-07-04,2020-10-21,False
150,2020-07-01,4,2020-07-04,2020-10-09,False
150,2020-01-01,0,2020-01-05,2020-04-13,False
150,2020-01-01,1,2020-01-06,2020-04-16,False
150,2020-01-01,2,2020-01-04,2020-04-02,True
150,2020-01-01,3,2020-01-06,2020-03-28,False
150,2020-01-01,4,2020-01-07,2020-03-30,False
150,2020-01-01,5,2020-01-06,2020-04-19,False
151,2021-07-01,0,2021-07-07,2021-10-17,False
151,2021-01-01,0,2021-01-02,2021-04-11,False
151,2021-01-01,1,2021-01-05,2021-03-28,False
151,2021-01-01,2,2021-01-06,2021-04-26,False
151,2021-01-01,3,2021-01-04,2021-04-21,True
151,2021-01-01,4,2021-01-06,2021-04-14,False
151,2020-07-01,0,2020-07-03,2020-10-05,False
151,2020-07-01,1,2020-07-06,2020-10-22,False
151,2020-07-01,2,2020-07-03,2020-09-28,False
151,2020-07-01,3,2020-07-05,2020-10-04,True
151,2020-07-01,4,2020-07-02,2020-10-20,True
151,2020-07-01,5,2020-07-05,2020-10-10,False
151,2020-01-01,0,2020-01-02,2020-04-01,False
151,2020-01-01,1,2020-01-02,2020-04-11,False
151,2020-01-01,2,2020-01-03,2020-04-08,True
151,2020-01-01,3,2020-01-03,2020-04-11,False
151,2020-01-01,4,2020-01-03,2020-04-18,False
151,2020-01-01,5,2020-01-06,2020-03-26,True
152,2021-07-01,0,2021-07-02,2021-10-04,False
152,2021-07-01,1,2021-07-03,2021-09-26,False
152,2021-01-01,0,2021-01-07,2021-04-08,False
152,2020-07-01,0,2020-07-06,2020-09-27,False
152,2020-07-01,1,2020-07-02,2020-09-22,False
152,2020-01-01,0,2020-01-05,2020-03-29,False
152,2020-01-01,1,2020-01-07,2020-04-25,True
152,2020-01-01,2,2020-01-04,2020-04-07,False
153,2021-07-01,0,2021-07-06,2021-10-07,False
153,2021-07-01,1,2021-07-06,2021-10-23,False
153,2021-07-01,2,2021-07-03,2021-10-01,False
153,2021-07-01,3,2021-07-03,2021-10-10,False
153,2021-07-01,4,2021-07-03,2021-09-30,False
153,2021-01-01,0,2021-01-05,2021-03-31,False
153,2021-01-01,1,2021-01-02,2021-04-14,False
154,2021-07-01,0,2021-07-04,2021-10-15,True
154,2021-01-01,0,2021-01-07,2021-04-19,True
154,2020-07-01,0,2020-07-05,2020-10-03,False
154,2020-07-01,1,2020-07-02,2020-09-28,True
154,2020-01-01,0,2020-01-07,2020-04-03,True
154,2020-01-01,1,2020-01-06,2020-04-20,True
155,2021-01-01,0,2021-01-03,2021-04-01,True
155,2020-07-01,0,2020-07-06,2020-10-23,False
155,2020-07-01,1,2020-07-07,2020-10-06,False
155,2020-07-01,2,2020-07-02,2020-10-06,False
155,2020-07-01,3,2020-07-07,2020-10-15,False
155,2020-07-01,4,2020-07-02,2020-10-08,True
155,2020-07-01,5,2020-07-06,2020-10-23,True
155,2020-01-01,0,2020-01-03,2020-03-31,False
155,2020-01-01,1,2020-01-06,2020-04-01,True
155,2020-01-01,2,2020-01-04,2020-03-25,False
155,2020-01-01,3,2020-01-02,2020-04-19,False
155,2020-01-01,4,2020-01-02,2020-03-25,False
155,2020-01-01,5,2020-01-06,2020-04-13,False
156,2021-07-01,0,2021-07-06,2021-09-28,False
156,2021-07-01,1,2021-07-03,2021-10-16,False
156,2021-07-01,2,2021-07-04,2021-09-22,False
156,2021-07-01,3,2021-07-02,2021-10-15,False
156,2021-01-01,0,2021-01-02,2021-04-12,False
156,2021-01-01,1,2021-01-02,2021-04-13,False
156,2021-01-01,2,2021-01-05,2021-04-13,False
156,2020-01-01,0,2020-01-03,2020-03-29,False
156,2020-01-01,1,2020-01-03,2020-04-01,False
156,2020-01-01,2,2020-01-02,2020-04-05,True
157,2021-07-01,0,2021-07-07,2021-10-04,True
157,2021-07-01,1,2021-07-07,2021-09-25,True
157,2021-07-01,2,2021-07-05,2021-10-15,True
157,2021-01-01,0,2021-01-06,2021-04-09,True
157,2021-01-01,1,2021-01-02,2021-04-03,False
157,2021-01-01,2,2021-01-03,2021-03-31,True
157,2021-01-01,3,2021-01-03,2021-03-26,False
157,2020-07-01,0,2020-07-05,2020-10-04,False
157,2020-07-01,1,2020-07-04,2020-10-17,False
157,2020-07-01,2,2020-07-03,2020-10-16,True
157,2020-07-01,3,2020-07-06,2020-10-08,False
158,2021-07-01,0,2021-07-03,2021-10-19,False
158,2021-07-01,1,2021-07-05,2021-10-01,False
158,2021-07-01,2,2021-07-03,2021-09-25,False
158,2021-07-01,3,2021-07-06,2021-09-26,False
158,2021-07-01,4,2021-07-03,2021-10-10,True
158,2021-01-01,0,2021-01-02,2021-04-20,True
158,2021-01-01,1,2021-01-05,2021-04-24,True
158,2021-01-01,2,2021-01-06,2021-04-03,False
158,2021-01-01,3,2021-01-06,2021-03-31,False
158,2021-01-01,4,2021-01-02,2021-04-06,False
158,2020-07-01,0,2020-07-05,2020-10-12,False
158,2020-01-01,0,2020-01-03,2020-04-20,False
159,2021-07-01,0,2021-07-07,2021-10-10,True
159,2021-07-01,1,2021-07-06,2021-10-22,False
159,2021-07-01,2,2021-07-03,2021-10-21,False
159,2021-07-01,3,2021-07-02,2021-10-11,False
159,2021-07-01,4,2021-07-04,2021-09-28,False
159,2021-07-01,5,2021-07-06,2021-10-20,True
159,2021-01-01,0,2021-01-07,2021-04-16,False
159,2020-07-01,0,2020-07-03,2020-10-15,False
159,2020-07-01,1,2020-07-05,2020-10-19,True
160,2021-07-01,0,2021-07-06,2021-10-12,True
160,2021-07-01,1,2021-07-04,2021-09-24,True
160,2020-07-01,0,2020-07-06,2020-10-08,False
160,2020-07-01,1,2020-07-02,2020-10-20,False
160,2020-07-01,2,2020-07-05,2020-10-03,True
160,2020-01-01,0,2020-01-05,2020-03-26,False
160,2020-01-01,1,2020-01-06,2020-04-09,False
160,2020-01-01,2,2020-01-02,2020-04-16,True
160,2020-01-01,3,2020-01-06,2020-04-21,False
160,2020-01-01,4,2020-01-04,2020-04-10,False
160,2020-01-01,5,2020-01-04,2020-04-07,False
161,2021-07-01,0,2021-07-03,2021-09-26,False
161,2021-07-01,1,2021-07-07,2021-10-17,False
161,2021-07-01,2,2021-07-03,2021-09-23,False
161,2021-01-01,0,2021-01-05,2021-04-20,False
161,2021-01-01,1,2021-01-03,2021-03-30,False
161,2021-01-01,2,2021-01-02,2021-04-01,False
161,2021-01-01,3,2021-01-06,2021-03-29,True
161,2021-01-01,4,2021-01-03,2021-04-04,True
161,2021-01-01,5,2021-01-05,2021-03-29,False
161,2020-07-01,0,2020-07-03,2020-10-01,False
161,2020-01-01,0,2020-01-02,2020-04-02,False
162,2021-07-01,0,2021-07-07,2021-09-29,False
162,2021-07-01,1,2021-07-06,2021-10-21,False
162,2021-07-01,2,2021-07-03,2021-10-10,False
162,2021-07-01,3,2021-07-03,2021-10-10,False
162,2021-07-01,4,2021-07-03,2021-09-25,False
162,2021-07-01,5,2021-07-05,2021-10-07,True
162,2021-01-01,0,2021-01-05,2021-03-30,True
162,2021-01-01,1,2021-01-07,2021-04-01,True
162,2021-01-01,2,2021-01-03,2021-04-07,True
162,2021-01-01,3,2021-01-02,2021-03-29,False
162,2020-07-01,0,2020-07-02,2020-10-14,False
162,2020-07-01,1,2020-07-04,2020-09-26,False
162,2020-07-01,2,2020-07-07,2020-10-15,True
162,2020-01-01,0,2020-01-04,2020-04-07,True
162,2020-01-01,1,2020-01-03,2020-04-11,False
162,2020-01-01,2,2020-01-04,2020-04-23,True
162,2020-01-01,3,2020-01-04,2020-04-07,True
163,2021-07-01,0,2021-07-06,2021-10-08,True
163,2021-07-01,1,2021-07-03,2021-10-05,True
163,2021-07-01,2,2021-07-05,2021-10-08,False
163,2021-07-01,3,2021-07-02,2021-10-06,False
163,2021-01-01,0,2021-01-07,2021-04-19,False
163,2021-01-01,1,2021-01-03,2021-04-06,False
163,2021-01-01,2,2021-01-07,2021-04-06,True
163,2020-07-01,0,2020-07-05,2020-10-16,True
163,2020-07-01,1,2020-07-07,2020-10-16,False
163,2020-07-01,2,2020-07-04,2020-10-04,False
163,2020-07-01,3,2020-07-04,2020-10-21,False
163,2020-07-01,4,2020-07-02,2020-10-07,True
163,2020-07-01,5,2020-07-03,2020-09-30,False
163,2020-01-01,0,2020-01-07,2020-04-10,False
164,2021-01-01,0,2021-01-05,2021-04-04,True
164,2021-01-01,1,2021-01-07,2021-04-17,True
164,2021-01-01,2,2021-01-04,2021-04-23,False
164,2021-01-01,3,2021-01-05,2021-04-05,False
164,2021-01-01,4,2021-01-04,2021-04-09,False
164,2021-01-01,5,2021-01-05,2021-04-22,False
164,2020-07-01,0,2020-07-04,2020-10-08,False
164,2020-01-01,0,2020-01-07,2020-04-07,True
164,2020-01-01,1,2020-01-06,2020-03-30,True
164,2020-01-01,2,2020-01-06,2020-04-11,False
164,2020-01-01,3,2020-01-03,2020-03-24,False
165,2021-01-01,0,2021-01-04,2021-04-05,True
165,2021-01-01,1,2021-01-04,2021-03-31,False
165,2021-01-01,2,2021-01-04,2021-04-09,False
165,2021-01-01,3,2021-01-05,2021-04-05,False
165,2020-07-01,0,2020-07-07,2020-10-18,False
165,2020-07-01,1,2020-07-04,2020-10-12,False
165,2020-01-01,0,2020-01-06,2020-04-22,True
166,2021-07-01,0,2021-07-02,2021-09-26,False
166,2021-07-01,1,2021-07-06,2021-09-26,True
166,2021-07-01,2,2021-07-06,2021-10-10,True
166,2021-07-01,3,2021-07-07,2021-10-23,False
166,2021-07-01,4,2021-07-05,2021-10-15,True
166,2021-07-01,5,2021-07-06,2021-09-26,False
166,2021-01-01,0,2021-01-06,2021-04-05,False
166,2021-01-01,1,2021-01-07,2021-04-15,False
166,2020-07-01,0,2020-07-02,2020-10-16,False
166,2020-07-01,1,2020-07-04,2020-09-29,True
166,2020-07-01,2,2020-07-06,2020-10-17,False
166,2020-07-01,3,2020-07-03,2020-10-12,False
166,2020-07-01,4,2020-07-04,2020-09-30,False
166,2020-01-01,0,2020-01-02,2020-04-01,False
166,2020-01-01,1,2020-01-07,2020-04-03,True
166,2020-01-01,2,2020-01-05,2020-04-09,True
166,2020-01-01,3,2020-01-06,2020-04-10,False
166,2020-01-01,4,2020-01-02,2020-03-27,False
166,2020-01-01,5,2020-01-02,2020-03-26,False
167,2021-07-01,0,2021-07-02,2021-10-10,False
167,2021-07-01,1,2021-07-04,2021-10-17,False
167,2021-01-01,0,2021-01-04,2021-04-24,True
167,2021-01-01,1,2021-01-02,2021-04-16,True
167,2021-01-01,2,2021-01-06,2021-04-04,False
167,2021-01-01,3,2021-01-07,2021-04-07,False
167,2021-01-01,4,2021-01-05,2021-04-07,False
167,2021-01-01,5,2021-01-02,2021-04-10,False
167,2020-07-01,0,2020-07-03,2020-10-13,True
167,2020-07-01,1,2020-07-07,2020-10-03,False
167,2020-01-01,0,2020-01-03,2020-03-28,False
168,2021-07-01,0,2021-07-06,2021-10-13,True
168,2021-07-01,1,2021-07-02,2021-10-10,False
168,2021-07-01,2,2021-07-05,2021-10-02,False
168,2021-01-01,0,2021-01-07,2021-04-17,False
168,2021-01-01,1,2021-01-02,2021-04-19,True
168,2021-01-01,2,2021-01-03,2021-04-22,False
168,2021-01-01,3,2021-01-04,2021-04-09,False
168,2020-07-01,0,2020-07-05,2020-10-04,False
168,2020-07-01,1,2020-07-02,2020-09-21,False
168,2020-01-01,0,2020-01-04,2020-04-19,False
168,2020-01-01,1,2020-01-03,2020-04-15,False
168,2020-01-01,2,2020-01-03,2020-03-29,False
169,2021-07-01,0,2021-07-02,2021-09-24,False
169,2021-07-01,1,2021-07-03,2021-10-04,True
169,2021-01-01,0,2021-01-05,2021-04-09,True
169,2021-01-01,1,2021-01-07,2021-04-09,False
169,2020-07-01,0,2020-07-02,2020-10-07,False
169,2020-07-01,1,2020-07-03,2020-10-09,False
169,2020-07-01,2,2020-07-07,2020-09-27,False
170,2021-07-01,0,2021-07-06,2021-09-28,False
170,2020-07-01,0,2020-07-07,2020-10-20,False
170,2020-07-01,1,2020-07-02,2020-10-10,False
170,2020-07-01,2,2020-07-04,2020-10-07,False
170,2020-07-01,3,2020-07-05,2020-10-23,False
170,2020-07-01,4,2020-07-07,2020-10-12,False
170,2020-01-01,0,2020-01-05,2020-04-16,False
171,2021-07-01,0,2021-07-03,2021-09-28,False
171,2021-07-01,1,2021-07-03,2021-09-25,False
171,2020-07-01,0,2020-07-07,2020-10-01,True
171,2020-07-01,1,2020-07-02,2020-10-17,False
171,2020-07-01,2,2020-07-04,2020-10-04,True
171,2020-07-01,3,2020-07-04,2020-09-24,False
171,2020-07-01,4,2020-07-07,2020-10-24,True
171,2020-01-01,0,2020-01-02,2020-03-27,False
171,2020-01-01,1,2020-01-05,2020-03-26,False
171,2020-01-01,2,2020-01-03,2020-04-18,True
171,2020-01-01,3,2020-01-04,2020-04-10,True
172,2021-07-01,0,2021-07-02,2021-10-11,True
172,2021-07-01,1,2021-07-02,2021-10-07,True
172,2021-07-01,2,2021-07-05,2021-10-10,False
172,2021-07-01,3,2021-07-03,2021-10-01,True
172,2021-07-01,4,2021-07-02,2021-09-26,False
172,2021-01-01,0,2021-01-07,2021-04-10,False
172,2021-01-01,1,2021-01-04,2021-04-18,False
172,2020-01-01,0,2020-01-04,2020-03-28,True
172,2020-01-01,1,2020-01-04,2020-04-16,False
172,2020-01-01,2,2020-01-04,2020-04-13,True
172,2020-01-01,3,2020-01-02,2020-04-21,True
